utc,monotonic_seconds,disk,read_bytes_per_second,write_bytes_per_second,idle_percent,active_percent,raw_disk_time_percent,queue_length,cpu_percent
2026-09-13T00:21:02.9396484Z,295.56324509999996,1 D: C:,1710553,8109288,98,2,9,0,20
2026-09-13T00:21:05.5225901Z,298.146274,0 E:,0,788021,11,89,1,1,26
2026-09-13T00:21:05.5225901Z,298.146274,1 D: C:,2143417,31520,96,4,5,0,26
2026-09-13T00:21:08.1120727Z,300.73570639999997,0 E:,0,879564,7,93,1,1,16
2026-09-13T00:21:08.1120727Z,300.73570639999997,1 D: C:,0,138878,99,1,0,0,16
2026-09-13T00:21:10.7577997Z,303.3815214,0 E:,0,988621,15,85,5,1,25
2026-09-13T00:21:10.7577997Z,303.3815214,1 D: C:,275517,421379,87,13,12,0,25
2026-09-13T00:21:13.3169960Z,305.9411537,0 E:,0,775147,4,96,1,1,21
2026-09-13T00:21:13.3169960Z,305.9411537,1 D: C:,0,96893,99,1,0,0,21
2026-09-13T00:21:15.9315942Z,308.55523719999997,0 E:,0,816851,5,95,1,1,20
2026-09-13T00:21:15.9315942Z,308.55523719999997,1 D: C:,18018,450469,99,1,0,0,20
2026-09-13T00:21:18.5446104Z,311.1683686,0 E:,0,488420,2,98,1,1,27
2026-09-13T00:21:18.5446104Z,311.1683686,1 D: C:,0,0,100,0,0,0,27
2026-09-13T00:21:21.1429568Z,313.76721829999997,0 E:,0,544567,3,97,2,1,21
2026-09-13T00:21:21.1429568Z,313.76721829999997,1 D: C:,0,128133,99,1,0,1,21
2026-09-13T00:21:23.7758049Z,316.39930469999996,0 E:,0,836545,8,92,2,1,23
2026-09-13T00:21:23.7758049Z,316.39930469999996,1 D: C:,257398,16087,99,1,0,0,23
2026-09-13T00:21:26.3741328Z,318.9985479,0 E:,0,650428,3,97,1,1,24
2026-09-13T00:21:26.3741328Z,318.9985479,1 D: C:,0,30972,99,1,0,0,24
2026-09-13T00:21:28.9711536Z,321.5948098,0 E:,0,757796,5,95,1,1,22
2026-09-13T00:21:28.9711536Z,321.5948098,1 D: C:,0,958844,99,1,0,0,22
2026-09-13T00:21:31.5715386Z,324.1959219,0 E:,16161,22189224,0,100,86,2,25
2026-09-13T00:21:31.5715386Z,324.1959219,1 D: C:,0,727250,99,1,0,0,25
2026-09-13T00:21:34.1725436Z,326.79697649999997,0 E:,0,834755,7,93,2,1,27
2026-09-13T00:21:34.1725436Z,326.79697649999997,1 D: C:,63000,724504,99,1,0,0,27
2026-09-13T00:21:36.8205620Z,329.44415,0 E:,0,606987,5,95,1,0,38
2026-09-13T00:21:36.8205620Z,329.44415,1 D: C:,0,0,100,0,0,0,38
2026-09-13T00:21:39.4080198Z,332.0315016,0 E:,0,634020,3,97,1,1,16
2026-09-13T00:21:39.4080198Z,332.0315016,1 D: C:,63402,713273,98,2,0,0,16
2026-09-13T00:21:42.0297168Z,334.6535899,0 E:,0,902979,4,96,1,1,25
